mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.1453846153846154,0.015000000000000003,72.68836065749247,72.64744070099998,0.030829600816648813,0.0009373599613732101,stable,-0.006262366209555567,0.0038029145136778855,critical,exponential,2.4819428916919675,0.4029101569368863,0.042619834851833474,0.1458048233225467,-8.322338315776719e-06,
0.1453846153846154,0.01423076923076923,70.20950865338332,69.9200557522121,0.5611249415517109,0.07126653576456794,stable,0.008694616988741431,0.003951409770985295,critical,exponential,2.541128315182842,0.39352597585299304,0.04480529776340425,0.15695923755812702,-8.322338315776719e-06,
0.1453846153846154,0.01884615384615385,3646.680958445545,3640.7738320591766,5.172948039746367,6.611203587130425,stable,0.049579459929078536,0.000763203519513313,chaotic,exponential,1.5439355695841799,0.6476954218169381,1.015733248471678,3.7285705391558497,0.041410087150703045,
0.1453846153846154,0.01653846153846154,80.221932856688,78.40338816691676,1.8553089235679097,0.21445192819115438,stable,0.026327522854899043,0.0027378656615912895,chaotic,exponential,2.6905699275081156,0.37166846688357763,0.05462317092540171,0.13204150625913882,-8.322338315776719e-06,
0.1453846153846154,0.01730769230769231,83.08128467597228,85.55488520625663,1.6770908268868523,0.21164664053280974,stable,0.02681856251909326,0.009853167866035097,chaotic,exponential,2.667586865437569,0.3748706416861024,0.05716952777481038,0.13538620898051976,-8.322338315776719e-06,
0.1453846153846154,0.02115384615384616,3728.1397355324684,3731.0936175219786,2.389047281598785,4.494457418883558,stable,0.03132916485195259,0.002651775577720305,chaotic,exponential,1.6458531849902613,0.6075876081291643,1.031977001713403,3.703444326369517,0.02760768553503956,
0.1453846153846154,0.020384615384615386,3683.57215614619,3685.508728956708,4.997949930670546,5.41185260677286,stable,0.04113112331465201,0.0027652349465198903,chaotic,exponential,1.595378560529788,0.626810479180517,0.994589272235946,3.609021892092928,0.025905771977268843,
0.1453846153846154,0.019615384615384618,3678.841409240561,3682.238510585951,3.837796789292414,5.314812882233046,stable,0.04113731114039308,0.00029763963912350226,chaotic,exponential,1.5889306391745492,0.6293540922085188,1.0145951506787751,3.7032291793686904,0.0275719796808227,
0.1453846153846154,0.023461538461538464,3814.7866839991157,3830.8894957322464,8.652999553639786,4.351730149992951,stable,0.02623966818526755,0.00211941504818929,chaotic,exponential,1.7501376513665898,0.5713836275787524,1.0246998357869068,3.67384750324662,0.05405786827879577,
0.1453846153846154,0.021923076923076927,3744.6640574870853,3753.2391781674464,5.053730943499224,4.0090658854889565,stable,0.035521873069393604,0.001627166856588232,chaotic,exponential,1.6282655827787382,0.6141504251987178,1.001292453664504,3.5996879619727147,0.03776819859014413,
0.1453846153846154,0.025000000000000005,3861.998021313021,3871.435293739475,6.484136515605364,3.7043834449724584,stable,0.02442157024360273,0.0005723307122282528,chaotic,exponential,1.8083451274553846,0.5529917850400335,0.982055682628333,3.648023757142179,0.039667246096502407,
0.1453846153846154,0.022692307692307696,3767.4385864974147,3769.4911477014207,3.8374490086034916,4.595714819533161,stable,0.02627975792352617,0.00131726304800949,chaotic,exponential,1.7093422247010108,0.5850203578601206,0.9901154708629826,3.6308196331122127,0.02677290615440331,
0.1453846153846154,0.024230769230769233,3817.252638522137,3824.516524337623,4.600944751480682,3.487413334799318,stable,0.031199364590980393,0.001986289995257906,chaotic,exponential,1.7386473324394873,0.5751597700937459,0.9809072687662673,3.6737650307748106,0.04195046424714999,
0.1453846153846154,0.028076923076923083,4023.858357821802,4038.053294788888,9.943836234250696,4.598457435681418,stable,0.02235667885301762,0.002023123142568149,chaotic,exponential,1.9989309958959445,0.5002673939486281,1.0178672303881238,3.716954638784961,0.036693958366671886,
0.1453846153846154,0.026538461538461542,3931.9480574969793,3931.162979149657,2.2346361079829715,3.7045293307148905,stable,0.021972454392019804,0.001026509506327589,chaotic,exponential,1.8333634014173237,0.5454455997250338,1.0102608939078352,3.6822959685405885,0.015801285206965776,
0.1453846153846154,0.025769230769230773,3885.919219622031,3894.284528777748,5.746008008898569,3.0549944415132875,stable,0.023566654590659434,0.0018969451306848953,chaotic,exponential,1.8095540083670754,0.5526223563243579,0.9916415458126728,3.6415580603905044,0.031021030578628928,
0.1453846153846154,0.02730769230769231,3950.619538278909,3955.2556496205725,7.722648803033785,3.7452963287082714,stable,0.0185838131138277,0.00043746447515801047,chaotic,exponential,1.824447849052755,0.5481110356315175,0.9797528068290965,3.725672531795008,0.026894529259961386,
0.1453846153846154,0.02884615384615385,3966.449834904971,3964.240790711999,2.449696761949009,3.039400184197226,stable,0.022700956734834892,0.0008035985491777076,chaotic,exponential,1.8512449290014101,0.540177036724911,0.9679521239828432,3.6521895968302474,0.028054676022983616,
0.1453846153846154,0.032692307692307694,4113.128093452445,4104.746360403152,5.00873912490936,2.4971846649292826,stable,0.02539907360786031,0.0007826533021911805,chaotic,exponential,2.1595599576517666,0.46305729852824584,0.9635144259185163,3.5588886843564116,0.04126159127144913,
0.1453846153846154,0.031153846153846157,4042.563429175005,4047.1818941338547,4.2471396698118875,2.9000390930139726,stable,0.021027296501510584,0.0013656808082036975,chaotic,exponential,2.064769729027391,0.4843155078949407,0.9833352222978967,3.6264646323023677,0.026973720677385682,
0.1453846153846154,0.03038461538461539,4075.47229429126,4085.3603895732786,8.53295390646813,4.050690861944849,stable,0.02530861900015202,0.00025441412370667284,chaotic,exponential,2.0828761811123413,0.48010535098920715,1.0476654354721036,3.7676776833013155,0.03676956396323661,
0.14974358974358976,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1453846153846154,0.03192307692307693,4124.3552536148945,4130.6480815875675,11.675251939368511,2.8992967961248253,stable,0.02799259452847216,0.001495307904268755,chaotic,exponential,2.158428767158546,0.46329997784288507,0.9755821333381371,3.625576425571267,0.02304623118524529,
0.14974358974358976,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1453846153846154,0.02961538461538462,4024.4633331200143,4023.9546842252853,4.576389776015338,4.627141880693671,stable,0.02018899703884486,0.0008311892415466626,chaotic,exponential,1.9386132254853188,0.5158326513271655,1.0166822440943915,3.787544735966199,0.03873765146517183,
0.14974358974358976,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1453846153846154,0.033461538461538466,4130.028251580989,4133.497604820429,5.762023466858985,3.067044795146755,stable,0.027465743313565275,0.0012813969080374356,chaotic,exponential,2.124615220218966,0.4706734614736208,1.0056050176894828,3.587880736313353,0.04539360543504367,
0.14974358974358976,0.01653846153846154,74.48823305274202,75.2785822339788,0.664811616669014,0.058999794131891124,stable,0.0016402288475902563,0.0026280293983485955,critical,exponential,2.585004304553323,0.38684655117926214,0.045334617576586196,0.14068264314887835,-8.322338315776719e-06,
0.14974358974358976,0.01423076923076923,70.80534936044435,71.49337966070205,2.104044424651111,0.5031397730653148,stable,0.01994187927276694,0.004806069120078062,chaotic,exponential,2.7172425144080297,0.3680201508321597,0.04957653341255678,0.1524013931488783,-8.322338315776719e-06,
0.1453846153846154,0.03423076923076923,4165.314892504706,4176.443627254462,6.828453225398574,2.8897421246883166,stable,0.020326786480286154,0.000402289091960231,chaotic,exponential,2.2317530796522442,0.4480782435643919,0.9879033621469251,3.653634138446145,0.0525870684752936,
0.14974358974358976,0.012692307692307694,0.0,38.60917908867186,34.58269163588621,0.95187299550198,chaotic,-0.4751610002046475,0.2081780432999566,ordered,insufficient_data,0.0,,0.0,0.0,-8.322338315776719e-06,
0.14974358974358976,0.013461538461538462,68.07814810641258,68.60033913109154,1.0653598041304122,0.16264136282288585,stable,-1.2190948647341506,0.5029675866323603,ordered,exponential,2.6389937736704687,0.3789323074488125,0.04149429919735502,0.14580482332254682,-8.322338315776719e-06,
0.1453846153846154,0.035,4223.56934810831,4225.452891190943,2.216984526936749,3.1026821352058422,stable,0.02155737908952243,0.0004875174847333417,chaotic,exponential,2.356056968308272,0.42443795436662707,0.9729775295413486,3.500583510309059,0.028381517460891903,
0.14974358974358976,0.01576923076923077,73.96142478160294,73.90850557127449,0.15801535846874676,0.007080565084400853,stable,-0.007323395965388013,0.0010550887153162223,critical,exponential,2.566253644978636,0.3896730948465248,0.04450412144170663,0.14311450349621527,-8.322338315776719e-06,
0.14974358974358976,0.01730769230769231,2402.6322281926505,417.6532083058756,604.0889792392791,40.569054211341545,chaotic,0.027895615454710993,0.007184358853469115,chaotic,exponential,2.102765467526483,0.4755642107706458,2.035599684330414,3.3290782423054233,0.21680132499090998,
0.14974358974358976,0.019615384615384618,3769.4263574919983,3760.586238612385,7.533500860598182,7.469841332807531,stable,0.018593972659944415,0.007229972882945359,chaotic,exponential,1.6462210818155687,0.6074518246948517,1.0371762752939135,3.7798780445083002,0.02841632227755575,
0.14974358974358976,0.015000000000000003,71.92521195798602,71.7852645553599,0.3165891788792911,0.03579222520675496,stable,0.003962593036356023,0.002439403490566121,critical,exponential,2.606216291648205,0.3836980081831915,0.043083857960904165,0.1373393339805197,-8.322338315776719e-06,
0.14974358974358976,0.018076923076923077,84.1522601665482,84.49229730634413,1.2085731683114267,0.3749778246313531,stable,0.020726848446937018,0.002029413050259298,chaotic,exponential,2.7701619093964567,0.36098973009771584,0.061757674228538145,0.15435451814887824,-8.322338315776719e-06,
0.14974358974358976,0.022692307692307696,3836.651939159207,3840.783461344914,5.445324654597717,5.361757637140472,stable,0.02758363504108045,0.00046998086537821987,chaotic,exponential,1.6909284222815892,0.5913910883647508,1.00350695031495,3.6989792912880852,0.06109367536095389,
0.14974358974358976,0.023461538461538464,3880.5818723343536,3878.4968948542887,2.9979077105551712,4.423032124282781,stable,0.025631712504810972,0.00038681951666060904,chaotic,exponential,1.7268555006899873,0.5790872482384526,1.0420949826918335,3.769903779857592,0.029862730979115515,
0.14974358974358976,0.020384615384615386,3782.4744383779835,3779.2481624979023,4.6236169805917715,5.906409699598549,stable,0.041574729248607424,0.0016842690123742544,chaotic,exponential,1.6195419041245034,0.6174585526026156,1.0327975700477843,3.731464060121807,0.02879866039195278,
0.14974358974358976,0.02115384615384616,3784.663012477897,3770.7117449927355,5.360729608221635,7.42435236454261,stable,0.038917686979510445,0.0017431257505487825,chaotic,exponential,1.628602749194252,0.6140232788473112,1.073020522772961,3.719985193048816,0.07496642067378101,
0.14974358974358976,0.01884615384615385,145.4267639909964,89.81401856007245,6.457746561214916,0.7508029345516576,stable,0.029256185029970305,0.010062919148731787,chaotic,exponential,6.125696211091204,0.16324675033499,0.2587023774515735,0.3110206646913871,-8.322338315776719e-06,
0.14974358974358976,0.025769230769230773,3963.995686720259,3970.5989989837894,7.587643959313439,4.018140814218052,stable,0.028389149600684515,0.0008403908236331013,chaotic,exponential,1.8146087253943324,0.5510829888590391,1.0099179723400904,3.7309859898641498,0.02562456844004135,
0.14974358974358976,0.021923076923076927,3831.244838854107,3828.162589893726,3.072674318367226,3.683610609070544,stable,0.031439206421777194,0.0020414611822169933,chaotic,exponential,1.692788223541523,0.5907413497406521,0.9798407782366635,3.6205781570262205,0.018692123048612563,
0.14974358974358976,0.024230769230769233,3916.32371595885,3915.696824648279,1.8733520307446259,4.621635844320369,stable,0.03177522156306137,0.004419018573162572,chaotic,exponential,1.7857186112953607,0.5599986435010608,1.0126577730269102,3.7054139389370695,0.04961397944907198,
0.14974358974358976,0.026538461538461542,3978.9900877743967,3976.5555047891926,4.744409901556914,3.2949112922645636,stable,0.029160205060857036,0.0029401621290646557,chaotic,exponential,1.9105764781400403,0.5234022356296918,1.0242218596632846,3.755204808904997,0.04684258992963253,
0.14974358974358976,0.025000000000000005,3937.1268932155076,3944.5722571254933,7.308040828492029,4.354578426132693,stable,0.028130662575942503,0.000884128241079895,chaotic,exponential,1.793786938910754,0.5574798089494579,1.0012699220929238,3.7166016507602815,0.028107333293097225,
0.14974358974358976,0.02961538461538462,4069.7864579571024,4064.5277129202163,3.572801125157085,3.1360359731908756,stable,0.020415682475485294,0.0015197832756384771,chaotic,exponential,1.8960464385154712,0.5274132424641246,0.9866752095148011,3.7746246911189436,0.03655534271747496,
0.14974358974358976,0.028076923076923083,4039.43944388411,4043.6327170268723,4.7673896638208815,2.70085552154155,stable,0.018265370260787568,0.00039098839211459784,chaotic,exponential,1.9006632538405763,0.5261321267611974,0.9868868884566477,3.595889983953153,0.020475512231248327,
0.14974358974358976,0.03192307692307693,4140.529010998292,4146.262397371292,5.9778230680097515,4.244543198999997,stable,0.01674157463570138,0.0018218941444429833,chaotic,exponential,1.993054546962195,0.5017424141874067,1.0350535728943824,3.817186181686644,0.045222062464976176,
0.14974358974358976,0.02730769230769231,4017.586369119387,4016.628109733652,3.20062084290874,3.367228042570433,stable,0.020034581740448785,0.0008639737876361196,chaotic,exponential,1.8706703303573688,0.5345677342351189,0.99366504425411,3.700418347845376,0.02517749376255507,
0.15410256410256412,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.031153846153846157,4121.961456615023,4128.0193162305595,10.438550014413087,4.853424297278684,stable,0.020025805154135705,0.00037172088791037383,chaotic,exponential,1.9731771545825934,0.5067968670109301,1.0643971499989717,3.8834540028121034,0.03969682787881146,
0.15410256410256412,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.02884615384615385,4073.182231047329,4105.038742645176,21.31842565642619,4.956408621039359,stable,0.02342815773190431,0.0014406845786950433,chaotic,exponential,1.9239180611071307,0.5197726557151523,1.0407321683172355,3.795097192241174,0.034278092864056475,
0.15410256410256412,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.03038461538461539,4107.646278404925,4116.379682363465,7.4723152938183395,3.8171212012076543,stable,0.022159715430252597,0.0013947961762136283,chaotic,exponential,1.9972033186504563,0.500700149384749,1.0316514315429504,3.773654408931918,0.033961702663945825,
0.15410256410256412,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.14974358974358976,0.033461538461538466,4218.462976105092,4222.155981574415,4.023214870779478,2.7582993955929367,stable,0.02114625807528862,0.0019218931740081653,chaotic,exponential,2.1638109113174187,0.4621475909792682,1.0024576124199551,3.734109893097112,0.04437236287281898,
0.14974358974358976,0.03423076923076923,4212.845507097732,4227.02464088952,7.940486228998685,4.4942371735001965,stable,0.02427763288346006,0.0013843706586155386,chaotic,exponential,2.1564964740781383,0.46371511014293737,1.0418311122520982,3.8065437644900344,0.03821268381583787,
0.14974358974358976,0.035,4264.290396884956,4276.270902316738,10.14267798697812,3.475287253158017,stable,0.020910398551634127,0.00042668770171068796,chaotic,exponential,2.313912181336029,0.432168518782165,1.00629172665899,3.699999227126478,0.04561870480534802,
0.14974358974358976,0.032692307692307694,4200.12916834496,4206.2240644264975,3.0341776664571625,2.5626215789427125,stable,0.02218450749400966,0.0016625867313065502,chaotic,exponential,2.1362445179524006,0.4681112071189792,0.9835677655477665,3.6687683450072144,0.021784483937846932,
0.15410256410256412,0.013461538461538462,70.2731616437521,70.32563388136833,0.11098143352298731,0.009832073456246633,stable,-0.004719571798804316,0.0021610210067601913,critical,exponential,2.7837498238340395,0.35922768326311266,0.043066014304790796,0.13660213915418815,-8.322338315776719e-06,
0.15410256410256412,0.01653846153846154,76.0,76.0,0.0,0.0,stable,-2.0,0.0,ordered,exponential,2.655252814187497,0.3766119725612638,0.042635964037051714,0.14068264314887832,-8.322338315776719e-06,
0.15410256410256412,0.01576923076923077,76.0,76.0,0.0,0.0,stable,-1.77492732849094,0.1837710667474168,ordered,exponential,2.655252814187497,0.3766119725612638,0.042635964037051714,0.14068264314887832,-8.322338315776719e-06,
0.15410256410256412,0.012692307692307694,71.00641488293913,68.65863653808599,1.4650713160541642,0.18882046034258027,stable,0.037751802479161954,0.007190035582565444,chaotic,exponential,2.9954225104627366,0.3338427205200908,0.06250004372625273,0.13538620898051976,-8.322338315776719e-06,
0.15410256410256412,0.01423076923076923,0.0,43.905089869930514,35.57317197074637,1.1008021998143256,chaotic,-0.686260161400326,0.10308959927623412,ordered,insufficient_data,0.0,,0.0,0.0,-8.322338315776719e-06,
0.15410256410256412,0.015000000000000003,76.26587918919378,74.03188324237063,1.2774795503750047,0.15988391294677057,stable,0.01774086829692765,0.0032786474288601353,chaotic,exponential,2.783661476030751,0.35923908442556357,0.05045809273632204,0.14319870898051973,-8.322338315776719e-06,
0.15410256410256412,0.019615384615384618,87.96114788849552,87.5622630108971,0.5929638821198686,0.013317600565672032,stable,0.007342790795427424,0.009655102479681184,critical,exponential,2.7609716182950916,0.3621913363301804,0.048710908079653926,0.1395525753047699,-8.322338315776719e-06,
0.15410256410256412,0.018076923076923077,3792.3464554226725,1800.792226710868,1527.7502610480292,82.5788928911429,chaotic,0.025763162462319744,0.008107646201113098,chaotic,exponential,1.6625434311964098,0.6014880461079888,1.3444523254692633,3.987288591965977,0.12505909155387318,
0.15410256410256412,0.020384615384615386,93.22878449863776,93.48173261892232,0.5920520415729259,0.04729474370872992,stable,0.008848635310504173,0.0020119875184757474,critical,exponential,2.7877257301078577,0.35871534606143257,0.055256166470947166,0.13147995898051973,-8.322338315776719e-06,
0.15410256410256412,0.01884615384615385,84.87927638785811,84.77084982943448,1.2033389404440071,0.28676078083564555,stable,0.01625260510362375,0.00192414801590462,chaotic,exponential,2.8794899894753136,0.34728372165037985,0.06200302557465993,0.1387295181488782,-8.322338315776719e-06,
0.15410256410256412,0.01730769230769231,78.1024415073621,77.78817042837896,0.39290858278006563,0.04086726050058916,stable,0.004625351832563617,0.0023525981654585453,critical,exponential,2.696648250351916,0.37083071545185725,0.047815402496212064,0.14849514314887824,-8.322338315776719e-06,
0.15410256410256412,0.023461538461538464,3962.2269745442372,3960.59473277268,4.88962944423799,4.323588326887381,stable,0.028652905541817607,0.0019204643726382234,chaotic,exponential,1.7759358541302004,0.5630834006050122,1.0211896392890583,3.7901717486019897,0.02492098353780703,
0.15410256410256412,0.022692307692307696,3907.8523994573798,3903.620427253454,3.5343639290289195,5.117148628444215,stable,0.02932354339811681,0.0019358605135896708,chaotic,exponential,1.6452269147553225,0.6078188917476588,1.0171475479256757,3.7870443624931887,0.04368010350543994,
0.15410256410256412,0.02115384615384616,3879.856453283185,3872.234381437387,3.851331957807728,5.580134047464154,stable,0.03622909997300464,0.00083126546211187,chaotic,exponential,1.7027355635653367,0.5872902530479321,1.0295471052269138,3.831709724351835,0.039154866216389195,
0.15410256410256412,0.02730769230769231,4093.333172543885,4096.665840337722,3.107035268798744,3.8493571476141186,stable,0.025026000469258847,0.0020333676099598087,chaotic,exponential,1.8741970794454992,0.5335618174668485,1.0223135242085841,3.767826625630369,0.047424379018571106,
0.15410256410256412,0.021923076923076927,3871.7030195305224,3870.6836464956696,5.048880006291495,4.872656969476866,stable,0.03681105361744296,0.002318881819040421,chaotic,exponential,1.6292045768922578,0.6137964588262581,1.026118647037361,3.7638571873740587,0.09212680218258207,
0.15410256410256412,0.025000000000000005,3994.2392934956224,3997.8497926766067,3.901748789625884,4.321596740511586,stable,0.03527566714164696,0.0010524753742213381,chaotic,exponential,1.7856932171904447,0.5600066071670303,1.0163499121058575,3.774073151236473,0.027339458423173202,
0.15410256410256412,0.024230769230769233,3971.4893161569184,3976.8443925541787,3.2318202060658954,3.756731827869098,stable,0.03043299490011699,0.001549179131678055,chaotic,exponential,1.7688852379243118,0.5653277999953487,1.0258706633805659,3.7262998116380013,0.033710599053483836,
0.15410256410256412,0.026538461538461542,4060.1172006632232,4066.8159431160543,6.015041529071428,3.503092335833955,stable,0.026648368212329174,0.0021957294529481937,chaotic,exponential,1.8606744314337533,0.5374395343463951,1.0245098372969907,3.810431609091599,0.03579586930021783,
0.15410256410256412,0.028076923076923083,4106.102466755562,4115.546124700984,3.665435858493205,2.482953869397382,stable,0.019818995883736954,0.000964677686462475,chaotic,exponential,1.906948842821357,0.5243979164750358,0.9846026568443654,3.6906878141388226,0.021137396002143483,
0.15410256410256412,0.02884615384615385,4146.898420944663,4158.74631865009,13.246851288340729,3.7787978316687494,stable,0.022106574501306736,0.0016976982573105204,chaotic,exponential,1.9519728405054968,0.5123022099739015,1.0045629449705988,3.744353654043776,0.035376593090951314,
0.15410256410256412,0.025769230769230773,4018.790475202205,4036.3713793797215,13.19068190683913,4.567754820511389,stable,0.03340302848840642,0.00261629971404748,chaotic,exponential,1.8036789040181924,0.5544224073210725,0.9995835025203476,3.695334005635082,0.05790231562123038,
0.15410256410256412,0.03038461538461539,4170.693468792666,4167.778976089079,2.2397681981959927,2.5925239896902075,stable,0.025332586252647216,0.0012428471509974813,chaotic,exponential,1.9823061815564178,0.5044629378166217,1.029961568788253,3.7154365718345193,0.04069727782767396,
0.15410256410256412,0.02961538461538462,4206.52558799488,4213.827112173908,5.135284502177726,3.317519606401549,stable,0.022345619134305054,0.002054409305804303,chaotic,exponential,2.0158536138907794,0.4960677665824701,0.9989695493843896,3.672346327897905,0.019783268597029613,
0.15846153846153846,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.031153846153846157,4186.694973044929,4186.820886875655,6.345889138448326,3.561033378967564,stable,0.021105901008288908,0.0010980584385198004,chaotic,exponential,1.9485816651393766,0.51319378494125,1.0187784090766159,3.782290068893275,0.034103209718641336,
0.15846153846153846,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.03423076923076923,4325.347948087379,4335.997954660408,4.588633568248072,3.0279258845876105,stable,0.02733315772537434,0.00103968516083496,chaotic,exponential,2.227515711714484,0.44893061572630416,1.0226099160293134,3.8159817157346705,0.02840547857905129,
0.15846153846153846,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15410256410256412,0.03192307692307693,4226.541194754249,4236.336492499451,5.675520953022769,3.048410514928413,stable,0.021321634771489874,0.0015324245754968309,chaotic,exponential,2.0435936859172155,0.489334062289968,1.0259934850828207,3.810890495856046,0.0318593857869911,
0.15410256410256412,0.033461538461538466,4293.737940314648,4305.009820550949,8.161261780762073,4.5251041407290735,stable,0.018289003974211876,0.00021077398599816445,chaotic,exponential,2.162169327522262,0.46249846728977045,1.0643177380884308,3.8718660221059755,0.046129244936777614,
0.15410256410256412,0.032692307692307694,4285.107567219244,4294.890785528819,4.566059263605593,3.489463393554547,stable,0.017511332685233125,0.0004604930810845017,chaotic,exponential,2.2441222653292145,0.4456085193973597,1.0368439977824286,3.731000211141635,0.020534500043353887,
0.15410256410256412,0.035,4326.415566520875,4332.400602835009,3.468616682981105,2.17780216803163,stable,0.022589412015258287,0.0008273357939078755,chaotic,exponential,2.265514188653631,0.44140089919025777,0.9697430322573702,3.6515785229680553,0.01080532752055463,
0.15846153846153846,0.019615384615384618,87.2830747450172,86.49570355897433,1.2139296455255024,0.3165546325989854,stable,0.011897880332405159,0.0012539725522499612,chaotic,exponential,2.990988608980272,0.3343376156624459,0.06623961264755045,0.1635558073844585,-8.322338315776719e-06,
0.15846153846153846,0.01576923076923077,0.0,44.46737300649088,38.58365203423642,1.2034743383050202,chaotic,-0.2813863908736726,0.23510673233416046,ordered,insufficient_data,0.0,,0.0,0.0,-8.322338315776719e-06,
0.15846153846153846,0.01730769230769231,77.1861060077815,77.14492456623671,0.1890510462900102,0.004003428011281772,stable,-0.010068642693262098,0.00014855162171654152,ordered,exponential,2.749046270798873,0.3637625203410636,0.04486697519800656,0.13799232332254682,-8.322338315776719e-06,
0.15846153846153846,0.01653846153846154,76.4450058428366,77.08337688830424,0.22053685647626295,0.01464496337752319,stable,0.008792109047969442,0.002757384450128374,critical,exponential,2.754125183324412,0.36309170187861023,0.047315192397777275,0.14458889314887827,-8.322338315776719e-06,
0.15846153846153846,0.01423076923076923,74.90658959441235,72.61732766324286,1.0478648860716215,0.10774505535362602,stable,-0.004149363916403764,0.0028419332475177568,critical,exponential,3.016180712475535,0.3315451212401821,0.053256259099012875,0.14775794832254677,-8.322338315776719e-06,
0.15846153846153846,0.020384615384615386,92.7537999784257,92.99366419508857,0.6903681683325059,0.13925856484989518,stable,0.01882004773785988,0.003852233906435766,chaotic,exponential,2.9602822751476277,0.3378056236039621,0.062030486129812386,0.14775794832254674,-8.322338315776719e-06,
0.15846153846153846,0.01884615384615385,80.58827255422426,80.80633643718281,0.29103492574185946,0.015091020009959382,stable,-0.0001239505067704972,0.000206117502644241,critical,exponential,2.7699613023586176,0.36101587381329175,0.04781871907297175,0.14775794832254674,-8.322338315776719e-06,
0.15846153846153846,0.015000000000000003,72.0,71.68060029700095,0.48224884806657214,0.06656436212518918,stable,-0.3337039046512653,0.27272019510075657,ordered,exponential,2.820721616530651,0.354519210311137,0.040735526666591235,0.10860400625913874,-8.322338315776719e-06,
0.15846153846153846,0.018076923076923077,77.99812020495796,77.69756489378311,0.17541281729876698,0.003219246865206336,stable,-0.0006312522011524343,0.002509447234592109,critical,exponential,2.7948402374791352,0.357802205145712,0.045934497285099095,0.14458889314887835,-8.322338315776719e-06,
0.15846153846153846,0.023461538461538464,4025.5783824871924,4026.953851182462,2.7418166289368235,5.5552591132517755,stable,0.03344738043674516,0.0005097747934482281,chaotic,exponential,1.7490956279296008,0.5717240292823195,1.0310404805454165,3.719689685666386,0.03723467986536866,
0.15846153846153846,0.022692307692307696,3999.6270612123826,3995.097691206125,3.2196483109445206,4.630913388388786,stable,0.03530665515821474,0.0003006447468537924,chaotic,exponential,1.746369149039585,0.5726166203462478,1.0329674829810689,3.8290030689350663,0.038071495973891256,
0.15846153846153846,0.025769230769230773,4129.381844467442,4149.17063114502,9.12816208277583,4.817981491257789,stable,0.03243994816036922,0.0010679236883427586,chaotic,exponential,1.920746521968106,0.5206309049959092,1.047770633870306,3.7776894350509864,0.030660851020718027,
